original_ds,df,RiscoOriginal,RiscoTransformado,UtilOriginal,UtilTransformado,model
ds43,ds43_transf0_qi3.csv,0.987641154,0.032535542,0.899604763,0.895122535,Random Forest
ds43,ds43_transf0_qi3.csv,0.987641154,0.032535542,0.900670665,0.895824609,Random Forest
ds43,ds43_transf0_qi3.csv,0.987641154,0.032535542,0.901100485,0.896017606,Random Forest
ds43,ds43_transf0_qi3.csv,0.987641154,0.032535542,0.901233328,0.896058249,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.804244678,0.813643786,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.800492474,0.804898558,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.798776212,0.805981548,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.913502913,0.89657366,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.918916291,0.900782383,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.920116229,0.897164162,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.936103404,0.914973466,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.936719956,0.917849876,Random Forest
ds37,ds37_transf0_qi2.csv,0.440145722,0.014460608,0.937838645,0.918183017,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.804244678,0.811712997,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.800492474,0.80453342,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.798776212,0.806617175,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.913502913,0.90291016,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.918916291,0.898952064,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.920116229,0.898869546,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.936103404,0.915709118,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.936719956,0.917159797,Random Forest
ds37,ds37_transf1_qi2.csv,0.440145722,0.014460608,0.937838645,0.918011086,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.804244678,0.822797661,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.800492474,0.816928309,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.798776212,0.812343235,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.913502913,0.89493232,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.918916291,0.896030938,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.920116229,0.895762923,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.936103404,0.912954347,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.936719956,0.917633505,Random Forest
ds37,ds37_transf2_qi2.csv,0.440145722,0.014460608,0.937838645,0.916746131,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.833349587,0.841429782,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.832113085,0.840181175,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.831646762,0.841525698,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.859526387,0.853162789,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.85843826,0.849882691,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.860036449,0.849909041,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.872689344,0.859564471,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.870098451,0.85897713,Random Forest
ds33,ds33_transf1_qi1.csv,0.943707144,0.030629821,0.871555378,0.859590315,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.859577799,0.863858024,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.857620819,0.856945301,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.854934596,0.857110794,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.885410328,0.870656209,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.887247453,0.870627391,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.888126033,0.87177195,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.888467366,0.877427504,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.888622238,0.878052984,Random Forest
ds10,ds10_transf1_qi2.csv,0.528861998,0.016754445,0.890282413,0.874816247,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.89990809,0.89653372,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.89945446,0.896910007,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.899604763,0.896807118,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.900670665,0.898151903,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.901100485,0.898420096,Random Forest
ds43,ds43_transf2_qi1.csv,0.687605189,0.020886538,0.901233328,0.898708275,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.89990809,0.896913333,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.89945446,0.897034408,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.899604763,0.896615606,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.900670665,0.898532422,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.901100485,0.89839598,Random Forest
ds43,ds43_transf1_qi1.csv,0.687605189,0.020886538,0.901233328,0.898710626,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.898879633,0.895888701,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.89990809,0.896952823,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.89945446,0.896870834,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.899604763,0.896807118,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.900670665,0.89894266,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.901100485,0.898337198,Random Forest
ds43,ds43_transf0_qi1.csv,0.687605189,0.020886538,0.901233328,0.898152295,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.931362884,0.900681273,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.931362884,0.900681273,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.931362884,0.900681273,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.938401279,0.905138757,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.93865697,0.905459695,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.938493106,0.905532942,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.944924842,0.909453969,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.944880878,0.9097013,Random Forest
ds55,ds55_transf2_qi0.csv,0.683145255,0.020292071,0.944756484,0.909608663,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.974109648,0.971789312,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.973220289,0.972658622,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.973207234,0.972447702,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.990356241,0.99026286,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.990861495,0.990265009,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.990470015,0.990478024,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.994338395,0.994346292,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.993994074,0.994174079,Random Forest
ds68,ds68_transf1_qi0.csv,0.95754109,0.028403808,0.994278575,0.9938335,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.931362884,0.886638755,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.931362884,0.886680425,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.931362884,0.88659715,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.938401279,0.892838397,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.93865697,0.892854238,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.938493106,0.892902172,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.944924842,0.896835993,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.944880878,0.89720141,Random Forest
ds55,ds55_transf1_qi0.csv,0.683145255,0.020247236,0.944756484,0.896752255,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.785229605,0.777079709,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.784529073,0.776342772,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.784221734,0.776459773,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.800247369,0.796724819,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.803178876,0.797288385,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.802217901,0.796060271,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.803086677,0.80002066,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.805192332,0.802056065,Random Forest
ds56,ds56_transf2_qi2.csv,1,0.029390599,0.810211213,0.805436337,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.785229605,0.777642689,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.784529073,0.775795544,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.784221734,0.776495595,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.800247369,0.796143407,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.803178876,0.794312608,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.802217901,0.795099474,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.803086677,0.804818952,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.805192332,0.801699696,Random Forest
ds56,ds56_transf0_qi2.csv,1,0.029390599,0.810211213,0.805875141,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.785229605,0.776195118,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.784529073,0.776941764,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.784221734,0.777870955,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.800247369,0.796190411,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.803178876,0.795259406,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.802217901,0.796024413,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.803086677,0.800303105,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.805192332,0.802149218,Random Forest
ds56,ds56_transf1_qi2.csv,1,0.029390599,0.810211213,0.803860398,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.985150324,0.959379026,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.985803355,0.957439322,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.985785185,0.959569097,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.987514489,0.971523195,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.987764918,0.97242421,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.986803982,0.974225214,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.986484593,0.973156917,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.987171325,0.973849319,Random Forest
ds4,ds4_trans0_qi1.csv,0.991375,0.028389449,0.986853256,0.974243439,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.785229605,0.781406087,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.784529073,0.779637437,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.784221734,0.777785275,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.800247369,0.798059236,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.803178876,0.796997307,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.802217901,0.798310534,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.803086677,0.803312993,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.805192332,0.805004197,Random Forest
ds56,ds56_transf2_qi1.csv,0.934120867,0.025843741,0.810211213,0.804668918,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.785229605,0.780050666,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.784529073,0.779352974,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.784221734,0.780039436,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.800247369,0.797879183,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.803178876,0.798350672,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.802217901,0.797843669,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.803086677,0.807951489,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.805192332,0.805254577,Random Forest
ds56,ds56_transf0_qi1.csv,0.934120867,0.025843741,0.810211213,0.807350551,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.785229605,0.780284273,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.784529073,0.780786453,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.784221734,0.780082925,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.800247369,0.797618324,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.803178876,0.799373031,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.802217901,0.800285249,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.803086677,0.807028492,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.805192332,0.803670737,Random Forest
ds56,ds56_transf1_qi1.csv,0.934120867,0.025843741,0.810211213,0.806651859,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.785229605,0.778919526,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.784529073,0.777474326,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.784221734,0.778770918,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.800247369,0.785167188,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.803178876,0.78588589,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.802217901,0.787126895,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.803086677,0.792728361,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.805192332,0.796712916,Random Forest
ds56,ds56_transf2_qi4.csv,0.999497319,0.027168331,0.810211213,0.796331027,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.785229605,0.77617109,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.784529073,0.777546184,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.784221734,0.778254802,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.800247369,0.786092043,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.803178876,0.785290222,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.802217901,0.785146519,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.803086677,0.793129626,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.805192332,0.795793976,Random Forest
ds56,ds56_transf1_qi4.csv,0.999497319,0.027168331,0.810211213,0.795119059,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.785229605,0.778162923,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.784529073,0.779378555,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.784221734,0.778103104,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.800247369,0.784142624,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.803178876,0.787053508,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.802217901,0.785155454,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.803086677,0.795828251,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.805192332,0.795861052,Random Forest
ds56,ds56_transf0_qi4.csv,0.999497319,0.027168331,0.810211213,0.794231351,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.898879633,0.897494122,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.898879633,0.897494122,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.898879633,0.897494122,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.89990809,0.897494122,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.89945446,0.897494122,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.899604763,0.897494122,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.900670665,0.898291295,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.901100485,0.898476117,Random Forest
ds43,ds43_transf2_qi0.csv,0.949105126,0.025470402,0.901233328,0.898328801,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.804244678,0.807422114,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.800492474,0.801528173,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.798776212,0.800094899,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.913502913,0.914553679,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.918916291,0.920685288,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.920116229,0.924015835,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.936103404,0.936520215,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.936719956,0.93818746,Random Forest
ds37,ds37_transf1_qi4.csv,1,0.026799253,0.937838645,0.937777122,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.804244678,0.801830429,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.800492474,0.80437041,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.798776212,0.800879137,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.913502913,0.918968865,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.918916291,0.922483505,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.920116229,0.920472531,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.936103404,0.936877728,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.936719956,0.938553958,Random Forest
ds37,ds37_transf2_qi4.csv,1,0.026799253,0.937838645,0.938301615,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.828242058,0.803310435,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.827759622,0.803234733,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.825403522,0.80327157,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.848550505,0.808224611,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.835100519,0.808893462,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.844534734,0.81108669,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.846821398,0.821139756,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.844956598,0.813334109,Random Forest
ds59,ds59_transf2_qi3.csv,0.997214485,0.026646355,0.84184454,0.815595883,Random Forest
ds4,ds4_transf0_qi0.csv,0.994,0.026513296,0.985150324,0.982359318,Random Forest
ds4,ds4_transf0_qi0.csv,0.994,0.026513296,0.985803355,0.981334759,Random Forest
ds4,ds4_transf0_qi0.csv,0.994,0.026513296,0.985785185,0.981299542,Random Forest
ds4,ds4_transf0_qi0.csv,0.994,0.026513296,0.987514489,0.987088854,Random Forest
ds4,ds4_transf0_qi0.csv,0.994,0.026513296,0.987764918,0.987447991,Random Forest
ds4,ds4_transf0_qi0.csv,0.994,0.026513296,0.986803982,0.98678297,Random Forest
